new_scan,angle,distance
False,311.703125,724.75
False,313.75,767.25
False,315.96875,818.25
False,318.296875,876.0
False,320.40625,941.5
False,322.6875,1022.75
False,325.078125,1122.75
False,327.4375,1127.0
False,329.71875,1161.75
False,331.875,1366.25
False,340.609375,3551.5
False,342.953125,3479.75
False,345.28125,3626.0
False,347.84375,2307.5
True,350.171875,2282.0
False,352.546875,2262.75
False,355.09375,1652.25
False,357.546875,1490.75
False,359.90625,1502.25
False,2.25,1517.5
False,11.609375,0.0
False,13.953125,0.0
False,8.671875,3915.25
False,13.328125,3729.25
False,17.828125,6382.0
False,20.203125,5873.75
False,24.90625,5255.75
False,27.25,4994.5
False,31.953125,4551.25
False,34.34375,4377.0
False,36.703125,4212.75
False,39.03125,4059.5
False,41.390625,3922.0
False,43.734375,3810.25
False,46.09375,3709.75
False,48.421875,3614.5
False,50.796875,3540.75
False,53.171875,3339.25
False,55.5,3276.5
False,57.84375,3236.75
False,60.078125,3184.25
False,62.390625,3147.0
False,64.75,3120.25
False,67.0625,3212.5
False,69.390625,3193.75
False,71.703125,3178.75
False,74.046875,3158.5
False,76.375,3156.75
False,78.703125,3156.25
False,81.0625,3168.25
False,83.484375,3181.5
False,85.828125,3194.25
False,88.15625,3221.25
False,90.484375,3245.25
False,92.828125,3277.0
False,95.15625,3319.75
False,97.515625,3360.25
False,99.84375,3260.5
False,102.25,2836.25
False,104.65625,2623.75
False,106.953125,2430.75
False,109.28125,2272.75
False,111.65625,2195.75
False,114.078125,1960.0
False,116.46875,1828.25
False,118.765625,1799.25
False,121.15625,1679.0
False,123.546875,1616.0
False,125.84375,1615.0
False,128.28125,1518.0
False,130.59375,1521.25
False,193.53125,203.25
False,255.109375,358.25
False,262.09375,361.5
False,264.34375,363.5
False,266.6875,365.75
False,269.078125,368.0
False,271.46875,371.5
False,273.734375,375.75
False,276.265625,380.25
False,278.609375,385.5
False,280.84375,392.5
False,282.8125,399.0
False,285.140625,407.75
False,287.640625,408.5
False,289.765625,409.0
False,296.703125,0.0
False,299.03125,0.0
False,295.953125,541.25
False,298.359375,559.25
False,300.4375,579.25
False,302.734375,601.5
False,304.90625,627.75
False,307.140625,656.25
False,309.359375,688.75
False,311.65625,724.5
False,313.828125,766.5
False,316.046875,817.5
False,318.1875,875.75
False,320.453125,940.5
False,322.640625,1022.0
False,325.0625,1122.5
False,327.328125,1127.5
False,329.6875,1162.0
False,331.828125,1361.0
False,340.5625,3556.25
False,342.9375,3478.5
False,345.265625,3625.25
False,347.796875,2287.75
True,350.140625,2282.5
False,352.515625,2255.75
False,357.5,1490.5
False,359.875,1500.75
False,2.21875,1517.5
False,11.5625,0.0
False,13.921875,0.0
False,8.625,3916.0
False,13.265625,3726.0
False,17.8125,6374.25
False,20.15625,5857.75
False,24.875,5253.25
False,27.234375,4998.0
False,31.9375,4552.25
False,34.28125,4377.0
False,36.640625,4213.75
False,39.015625,4062.75
False,41.359375,3938.5
False,43.734375,3807.25
False,46.0625,3708.5
False,48.40625,3615.75
False,50.765625,3540.25
False,53.125,3341.0
False,55.46875,3274.0
False,57.8125,3240.75
False,60.046875,3185.25
False,62.390625,3147.75
False,64.71875,3120.25
False,67.03125,3213.0
False,69.375,3194.75
False,71.6875,3177.75
False,74.03125,3158.5
False,76.375,3157.5
False,78.6875,3155.25
False,81.0,3167.0
False,83.46875,3180.0
False,85.8125,3193.75
False,88.140625,3220.75
False,90.46875,3245.75
False,92.796875,3275.5
False,95.140625,3321.75
False,255.203125,363.0
False,262.375,361.75
False,264.890625,363.5
False,267.109375,365.75
False,269.625,368.25
False,271.4375,372.0
False,274.15625,376.0
False,276.4375,380.75
False,278.90625,386.0
False,280.703125,392.75
False,283.125,399.75
False,285.453125,408.0
False,287.828125,405.25
False,290.015625,414.0
False,296.875,0.0
False,299.21875,0.0
False,296.296875,542.25
False,298.609375,560.5
False,300.609375,580.5
False,302.78125,604.0
False,305.0625,629.75
False,307.265625,657.5
False,309.453125,691.5
False,311.828125,727.75
False,314.0625,770.75
False,316.234375,820.5
False,318.34375,879.75
False,320.59375,946.75
False,322.84375,1026.75
False,325.21875,1126.5
False,327.578125,1127.75
False,329.84375,1162.25
False,332.015625,1381.25
False,340.8125,3543.75
False,343.140625,3483.0
False,345.703125,2285.5
False,348.015625,2281.25
True,350.390625,2273.25
False,352.671875,2315.0
False,355.3125,1572.25
False,357.765625,1492.0
False,0.046875,1500.75
False,2.421875,1510.75
False,6.5,3937.0
False,8.84375,3953.5
False,18.03125,6311.75
False,20.390625,5870.5
False,25.09375,5237.75
False,27.453125,4984.0
False,32.15625,4529.25
False,34.546875,4369.5
False,36.890625,4198.25
False,39.21875,4049.25
False,41.59375,3917.5
False,43.953125,3797.5
False,46.296875,3705.0
False,48.640625,3615.75
False,51.0,3534.5
False,53.34375,3333.75
False,55.703125,3273.5
False,58.078125,3224.0
False,60.265625,3186.25
False,62.609375,3145.5
False,64.9375,3110.0
False,67.25,3207.25
False,69.609375,3192.75
False,71.921875,3178.25
False,74.25,3156.25
False,76.578125,3159.5
False,78.921875,3155.25
False,81.28125,3167.25
False,83.703125,3184.25
False,86.015625,3197.25
False,88.375,3220.75
False,90.71875,3255.5
False,93.046875,3285.5
False,95.375,3320.75
False,97.703125,3374.75
False,100.09375,3235.75
False,102.46875,2784.25
False,104.859375,2628.0
False,107.15625,2437.25
False,109.53125,2228.75
False,111.921875,2111.75
False,114.28125,1975.0
False,116.71875,1800.25
False,118.984375,1807.75
False,121.421875,1636.5
False,123.796875,1583.5
False,126.078125,1625.0
False,128.484375,1517.75
False,130.8125,1525.75
False,193.78125,203.5
False,255.671875,358.0
False,262.625,361.75
False,265.109375,363.5
False,267.328125,365.75
False,269.671875,368.5
False,271.625,372.25
False,274.015625,376.25
False,276.25,381.0
False,278.640625,386.25
False,280.875,392.75
False,283.53125,400.0
False,285.46875,408.25
False,287.890625,403.75
False,289.9375,417.25
False,296.96875,0.0
False,299.3125,0.0
False,296.46875,542.75
False,298.65625,561.75
False,300.75,582.25
False,303.046875,604.5
False,305.109375,630.25
False,307.34375,659.5
False,309.53125,692.75
False,311.875,730.5
False,314.125,772.5
False,316.234375,823.75
False,318.53125,880.5
False,320.71875,948.5
False,322.890625,1032.75
False,325.375,1130.25
False,327.671875,1127.25
False,329.953125,1162.25
False,332.09375,1384.0
False,340.890625,3541.5
False,343.25,3488.25
False,345.8125,2285.75
False,348.109375,2279.0
True,350.46875,2276.25
False,352.765625,2345.5
False,355.421875,1546.0
False,357.84375,1492.25
False,0.15625,1502.0
False,2.46875,1509.5
False,6.59375,3938.5
False,8.9375,3968.75
False,20.5,5873.75
False,25.203125,5233.75
False,27.5625,4974.5
False,32.265625,4517.5
False,34.640625,4365.0
False,36.984375,4193.25
False,39.34375,4042.0
False,41.703125,3910.75
False,44.046875,3794.0
False,46.390625,3696.5
False,48.75,3611.25
False,51.109375,3532.0
False,53.5,3325.75
False,55.8125,3272.5
False,58.15625,3221.75
False,60.390625,3182.5
False,62.734375,3146.5
False,65.0625,3105.5
False,67.375,3202.0
False,69.734375,3193.75
False,72.0625,3180.0
False,74.390625,3161.25
False,76.734375,3160.25
False,79.0625,3158.5
False,81.390625,3165.0
False,83.828125,3184.75
False,86.171875,3199.5
False,88.5,3220.25
False,90.828125,3255.5
False,93.171875,3289.0
False,95.5,3319.25
False,97.84375,3374.25
False,100.21875,3210.5
False,102.609375,2779.25
False,105.03125,2597.5
False,107.265625,2447.5
False,109.6875,2216.5
False,112.046875,2077.0
False,114.40625,1974.75
False,116.828125,1779.0
False,119.15625,1807.0
False,121.5625,1637.75
False,123.890625,1577.25
False,126.234375,1633.25
False,128.59375,1514.75
False,193.9375,199.25
False,256.0625,355.75
False,262.671875,361.75
False,264.953125,364.0
False,267.46875,366.0
False,269.75,369.0
False,272.125,372.25
False,274.296875,376.25
False,276.65625,381.0
False,279.03125,387.0
False,281.28125,393.25
False,283.3125,401.0
False,285.671875,409.25
False,288.1875,401.25
False,290.421875,421.0
False,297.140625,0.0
False,299.484375,0.0
False,296.453125,543.25
False,298.625,563.5
False,300.765625,583.0
False,303.0,606.5
False,305.234375,633.0
False,307.65625,661.5
False,309.78125,695.0
False,311.953125,732.75
False,314.296875,776.0
False,316.5,827.75
False,318.65625,886.5
False,320.859375,954.75
False,323.046875,1038.75
False,325.46875,1135.75
False,327.796875,1128.0
False,330.109375,1166.25
False,332.28125,1404.0
False,338.875,2603.5
False,341.0625,3546.75
False,343.421875,3482.5
False,345.984375,2280.75
False,348.3125,2276.25
True,350.65625,2275.25
False,352.96875,2343.75
False,355.625,1514.25
False,357.96875,1494.0
False,0.3125,1506.0
False,2.625,1525.5
False,6.796875,3908.5
False,9.09375,3992.0
False,20.671875,5801.75
False,23.03125,5467.75
False,25.390625,5196.75
False,27.75,4961.5
False,32.453125,4510.5
False,34.828125,4334.75
False,37.171875,4181.25
False,39.53125,4030.25
False,41.890625,3896.0
False,44.234375,3795.5
False,46.59375,3694.5
False,48.953125,3602.25
False,51.28125,3529.25
False,53.65625,3320.25
False,56.0,3269.5
False,58.359375,3219.25
False,60.59375,3179.5
False,62.953125,3141.25
False,65.25,3105.5
False,67.578125,3204.75
False,69.90625,3196.75
False,72.25,3169.75
False,74.5625,3159.5
False,76.921875,3160.25
False,79.234375,3154.75
False,81.5625,3166.0
False,84.03125,3188.0
False,86.34375,3197.25
False,88.6875,3222.25
False,91.03125,3258.0
False,93.375,3286.5
False,95.71875,3322.75
False,98.046875,3381.0
False,100.421875,3045.0
False,102.828125,2779.75
False,105.203125,2556.0
False,107.46875,2459.75
False,109.890625,2220.0
False,112.21875,2076.0
False,114.609375,1979.5
False,117.015625,1748.75
False,119.34375,1815.0
False,121.75,1636.75
False,124.125,1579.0
False,126.453125,1573.25
False,128.8125,1518.0
False,194.125,196.75
False,253.859375,354.75
False,255.859375,353.5
False,260.21875,372.75
False,263.15625,361.5
False,265.390625,363.75
False,267.390625,366.25
False,269.90625,369.0
False,271.921875,372.5
False,274.171875,376.75
False,276.46875,381.75
False,279.203125,387.25
False,281.453125,393.75
False,283.421875,401.25
False,285.953125,410.5
False,288.390625,400.75
False,290.375,424.25
False,297.328125,0.0
False,299.671875,0.0
False,296.734375,545.25
False,298.84375,564.0
False,301.09375,583.75
False,303.1875,608.5
False,305.453125,634.25
False,307.71875,665.0
False,309.921875,698.0
False,312.203125,735.25
False,314.453125,779.5
False,316.609375,831.25
False,318.890625,890.25
False,321.0625,962.0
False,323.5,1045.25
False,325.703125,1139.25
False,328.03125,1128.75
False,330.265625,1247.5
False,332.46875,1417.5
False,339.046875,2610.25
False,341.25,3529.75
False,343.59375,3475.75
False,346.171875,2280.5
False,348.484375,2276.25
True,350.828125,2275.25
False,353.15625,2344.0
False,355.796875,1502.25
False,358.140625,1494.0
False,0.484375,1505.5
False,2.828125,1529.25
False,6.984375,3871.0
False,9.296875,3995.75
False,20.859375,5773.5
False,23.1875,5472.0
False,25.5625,5157.75
False,27.890625,4942.75
False,32.609375,4494.0
False,35.0,4323.0
False,37.359375,4163.5
False,39.703125,4007.5
False,42.078125,3881.25
False,44.40625,3790.5
False,46.78125,3689.75
False,49.125,3596.0
False,51.46875,3524.0
False,53.828125,3320.75
False,56.1875,3264.0
False,58.546875,3217.75
False,60.75,3177.25
False,63.09375,3136.75
False,65.421875,3107.25
False,67.734375,3207.25
False,70.0625,3192.5
False,72.390625,3169.75
False,74.734375,3154.75
False,77.0625,3159.5
False,79.40625,3157.0
False,81.734375,3167.25
False,84.171875,3191.0
False,86.53125,3198.0
False,88.875,3227.5
False,91.203125,3266.0
False,93.546875,3291.5
False,95.890625,3325.75
False,98.21875,3388.0
False,100.625,2978.5
False,102.96875,2779.25
False,105.359375,2561.0
False,107.625,2422.75
False,110.046875,2220.0
False,112.421875,2077.75
False,114.796875,1982.0
False,117.21875,1752.5
False,119.515625,1816.25
False,121.921875,1639.75
False,124.3125,1578.0
False,126.625,1549.0
False,129.015625,1515.5
False,194.3125,196.5
False,253.9375,352.75
False,260.5625,370.5
False,263.328125,361.75
False,265.359375,363.75
False,267.828125,366.25
False,270.21875,369.25
False,272.296875,372.75
False,274.65625,377.25
False,277.109375,382.0
False,279.484375,387.75
False,281.75,393.75
False,283.921875,401.75
False,285.9375,411.0
False,288.671875,400.0
False,290.40625,426.0
False,297.515625,0.0
False,299.859375,0.0
False,296.890625,547.75
False,299.15625,565.5
False,301.234375,586.0
False,303.390625,611.0
False,305.78125,636.75
False,307.984375,667.5
False,310.125,701.25
False,312.4375,738.75
False,314.640625,784.5
False,316.828125,836.75
False,318.96875,898.5
False,321.25,967.75
False,323.5625,1060.0
False,328.203125,1132.0
False,330.453125,1257.25
False,332.59375,1439.5
False,339.25,2613.25
False,341.453125,3485.25
False,343.78125,3475.25
False,346.359375,2279.0
False,348.6875,2275.5
True,351.03125,2277.0
False,353.34375,2343.0
False,356.03125,1495.75
False,358.390625,1498.0
False,0.71875,1505.5
False,10.09375,0.0
False,12.4375,0.0
False,7.15625,3869.0
False,9.5,4012.0
False,21.046875,5786.0
False,23.390625,5441.25
False,25.765625,5150.25
False,28.09375,4927.5
False,30.453125,4648.25
False,32.828125,4478.25
False,35.203125,4312.25
False,37.546875,4155.25
False,39.921875,3996.5
False,42.265625,3876.25
False,44.625,3782.0
False,46.96875,3674.0
False,49.34375,3594.0
False,51.671875,3515.25
False,54.03125,3321.25
False,56.390625,3256.0
False,58.625,3214.0
False,60.96875,3179.5
False,63.296875,3135.75
False,65.625,3104.5
False,67.921875,3207.25
False,70.265625,3186.75
False,72.59375,3166.0
False,74.921875,3152.5
False,77.265625,3160.75
False,79.609375,3163.5
False,81.921875,3178.25
False,84.375,3190.0
False,86.703125,3197.25
False,89.0625,3228.0
False,91.390625,3267.0
False,93.734375,3301.25
False,96.0625,3328.5
False,98.421875,3388.5
False,100.796875,2939.5
False,103.171875,2740.0
False,105.578125,2563.5
False,107.84375,2366.25
False,110.234375,2221.0
False,112.609375,2076.75
False,115.0,1941.0
False,117.40625,1756.25
False,119.6875,1817.25
False,122.109375,1642.25
False,124.5,1583.0
False,126.875,1536.0
False,129.15625,1515.25
False,194.5,197.0
False,254.078125,352.75
False,260.859375,367.0
False,263.53125,362.25
False,265.703125,363.75
False,267.96875,366.25
False,270.046875,369.75
False,272.609375,373.25
False,274.984375,377.75
False,276.78125,382.75
False,279.328125,388.5
False,281.75,394.75
False,284.015625,402.25
False,286.3125,411.25
False,288.5,399.5
False,290.9375,427.25
False,297.671875,0.0
False,300.03125,0.0
False,297.109375,549.25
False,299.21875,567.0
False,301.390625,588.5
False,303.65625,612.25
False,305.78125,638.0
False,308.046875,668.5
False,310.3125,702.75
False,312.46875,742.0
False,314.671875,786.75
False,316.9375,842.75
False,319.234375,901.75
False,321.359375,975.25
False,323.796875,1059.25
False,328.34375,1131.5
False,330.625,1264.5
False,332.8125,1451.25
False,339.375,2614.25
False,341.578125,3511.75
False,343.9375,3475.75
False,346.515625,2277.25
False,348.828125,2275.75
True,351.171875,2277.0
False,353.484375,2343.75
False,356.203125,1494.0
False,358.515625,1494.0
False,0.828125,1506.25
False,10.25,0.0
False,12.578125,0.0
False,7.3125,3863.75
False,21.1875,5728.25
False,23.546875,5414.75
False,25.890625,5129.25
False,28.25,4906.5
False,30.59375,4670.25
False,32.96875,4458.0
False,35.328125,4307.75
False,37.6875,4148.5
False,40.046875,3995.0
False,42.40625,3872.5
False,44.734375,3769.75
False,47.125,3667.25
False,49.453125,3593.5
False,51.8125,3511.75
False,54.1875,3316.5
False,56.53125,3256.0
False,58.75,3208.75
False,61.09375,3165.5
False,194.671875,199.25
False,254.0625,352.0
False,260.8125,364.5
False,263.265625,362.75
False,265.640625,364.25
False,268.234375,366.5
False,270.1875,370.0
False,272.421875,374.0
False,274.71875,378.0
False,277.328125,382.75
False,279.359375,388.75
False,282.078125,395.25
False,284.09375,403.0
False,286.40625,411.5
False,288.59375,399.5
False,290.75,429.0
False,297.828125,0.0
False,300.171875,0.0
False,297.203125,550.0
False,299.390625,568.75
False,301.5625,590.75
False,303.828125,614.0
False,306.015625,640.0
False,308.265625,670.5
False,310.421875,705.5
False,312.734375,744.25
False,314.828125,790.75
False,317.09375,844.0
False,319.296875,904.5
False,321.4375,978.25
False,323.9375,1065.75
False,326.15625,1136.0
False,328.484375,1134.25
False,330.6875,1276.25
False,332.9375,1463.0
False,339.515625,2619.75
False,341.734375,3465.0
False,344.078125,3472.25
False,346.40625,3618.75
False,348.953125,2277.75
True,351.265625,2288.75
False,353.609375,2291.25
False,356.3125,1493.5
False,358.609375,1494.5
False,0.953125,1507.5
False,10.375,0.0
False,12.71875,0.0
False,7.421875,3872.5
False,16.609375,6295.0
False,21.296875,5685.5
False,23.65625,5383.25
False,26.03125,5119.25
False,28.375,4891.5
False,30.71875,4667.0
False,33.0625,4448.5
False,35.46875,4291.5
False,37.796875,4136.0
False,40.15625,3989.5
False,42.515625,3871.0
False,44.859375,3763.5
False,47.21875,3668.0
False,49.59375,3590.25
False,51.90625,3509.5
False,54.296875,3307.75
False,56.625,3257.0
False,58.859375,3211.0
False,61.171875,3160.0
False,63.515625,3131.25
False,65.859375,3101.25
False,68.15625,3203.0
False,70.484375,3191.5
False,72.84375,3163.5
False,75.15625,3159.0
False,77.5,3164.5
False,79.828125,3163.5
False,82.15625,3167.25
False,84.609375,3188.5
False,86.921875,3201.5
False,89.28125,3228.0
False,91.609375,3265.5
False,93.953125,3291.5
False,96.296875,3339.25
False,98.625,3391.75
False,101.015625,2928.25
False,103.40625,2713.0
False,105.765625,2567.25
False,108.046875,2313.5
False,110.421875,2220.25
False,112.796875,2074.5
False,115.1875,1896.75
False,117.5625,1761.0
False,119.90625,1814.5
False,122.265625,1645.5
False,124.671875,1583.75
False,126.984375,1536.75
False,129.34375,1516.0
False,194.640625,199.25
False,254.09375,352.0
False,260.96875,365.0
False,263.203125,362.75
False,265.4375,364.25
False,268.03125,366.5
False,270.03125,370.0
False,272.625,373.75
False,274.59375,378.0
False,277.171875,382.75
False,279.53125,388.5
False,281.96875,395.0
False,283.859375,402.75
False,286.171875,411.5
False,288.75,399.25
False,290.734375,428.5
False,297.765625,0.0
False,300.109375,0.0
False,297.21875,549.5
False,299.21875,568.25
False,301.359375,590.25
False,303.65625,613.25
False,305.859375,639.25
False,308.15625,670.0
False,310.328125,704.75
False,312.53125,742.5
False,314.71875,789.5
False,316.9375,843.5
False,319.25,903.75
False,321.515625,975.5
False,323.8125,1062.75
False,328.40625,1133.75
False,330.671875,1269.0
False,332.890625,1453.0
False,339.4375,2616.25
False,341.65625,3514.0
False,344.015625,3476.75
False,346.3125,3630.5
False,348.59375,4058.75
True,351.21875,2276.5
False,353.53125,2292.25
False,356.203125,1494.25
False,358.5625,1496.5
False,0.9375,1506.25
False,10.28125,0.0
False,12.625,0.0
False,7.34375,3868.25
False,21.234375,5699.0
False,23.578125,5401.0
False,25.921875,5133.0
False,28.28125,4912.25
False,30.640625,4662.75
False,32.984375,4455.25
False,35.34375,4303.25
False,37.71875,4146.75
False,40.0625,3992.0
False,42.421875,3870.25
False,44.765625,3771.0
False,47.125,3668.0
False,49.46875,3591.0
False,51.8125,3511.25
False,54.1875,3314.5
False,56.53125,3256.0
False,58.75,3208.25
False,61.09375,3166.0
False,63.421875,3130.25
False,65.75,3102.25
False,68.0625,3201.5
False,70.375,3192.0
False,72.71875,3163.25
False,75.0625,3153.75
False,77.40625,3167.25
False,79.71875,3165.0
False,82.046875,3166.5
False,84.515625,3188.5
False,86.84375,3198.5
False,89.1875,3228.0
False,91.5,3269.5
False,93.84375,3301.25
False,96.1875,3332.0
False,98.5,3389.75
False,100.90625,2928.75
False,103.3125,2730.75
False,105.6875,2566.5
False,107.953125,2341.25
False,110.34375,2220.0
False,112.6875,2078.0
False,115.0625,1924.5
False,117.46875,1759.25
False,119.8125,1814.75
False,122.234375,1643.0
False,124.5625,1582.75
False,126.9375,1535.25
False,129.234375,1515.25
False,194.515625,200.5
False,254.0,352.75
False,260.90625,367.25
False,263.25,362.25
False,265.546875,363.75
False,267.65625,366.5
False,269.921875,369.75
False,272.5625,373.0
False,274.796875,377.75
False,276.796875,382.5
False,279.15625,388.5
False,281.5,394.75
False,283.734375,402.25
False,286.296875,411.25
False,288.859375,399.75
False,290.53125,426.75
False,297.609375,0.0
False,299.953125,0.0
False,296.96875,549.0
False,299.21875,566.25
False,301.359375,588.0
False,303.609375,612.25
False,305.765625,637.75
False,308.0625,668.0
False,310.265625,703.0
False,312.453125,741.5
False,314.75,786.25
False,316.859375,839.75
False,319.140625,899.5
False,321.375,972.0
False,323.6875,1059.5
False,328.3125,1131.75
False,330.5625,1260.0
False,332.75,1442.0
False,339.3125,2614.25
False,341.5,3484.25
False,343.859375,3471.75
False,348.46875,3900.5
True,351.09375,2311.0
False,353.40625,2304.25
False,356.078125,1495.25
False,358.40625,1496.75
False,0.765625,1503.0
False,10.15625,0.0
False,12.5,0.0
False,7.203125,3866.75
False,9.546875,4016.0
False,21.078125,5778.0
False,23.421875,5451.0
False,25.78125,5144.0
False,28.140625,4912.25
False,30.484375,4672.25
False,32.84375,4471.5
False,35.21875,4308.5
False,37.546875,4155.25
False,39.90625,3999.0
False,42.265625,3874.75
False,44.625,3783.5
False,46.984375,3675.25
False,49.34375,3594.0
False,51.671875,3513.5
False,54.03125,3320.25
False,56.375,3255.5
False,58.625,3212.0
False,60.953125,3180.5
False,63.28125,3134.0
False,65.59375,3104.5
False,67.921875,3206.75
False,70.265625,3188.5
False,72.578125,3166.0
False,74.90625,3152.0
False,77.234375,3162.25
False,79.59375,3164.0
False,81.890625,3166.0
False,84.359375,3188.5
False,86.671875,3195.75
False,89.03125,3239.25
False,91.359375,3265.0
False,93.6875,3304.25
False,96.015625,3327.0
False,98.34375,3386.0
False,100.75,2945.5
False,103.109375,2760.0
False,105.515625,2562.5
False,107.8125,2386.0
False,110.140625,2226.75
False,112.546875,2074.5
False,114.890625,1963.25
False,117.34375,1752.5
False,119.609375,1817.25
False,122.0,1644.0
False,124.390625,1578.5
False,126.75,1536.75
False,129.140625,1515.5
False,194.359375,197.0
False,254.140625,352.0
False,260.40625,370.5
False,263.09375,361.75
False,265.203125,364.0
False,267.515625,366.25
False,270.046875,369.25
False,272.078125,372.75
False,274.40625,377.25
False,276.796875,382.0
False,279.359375,387.75
False,281.625,393.75
False,283.828125,401.5
False,286.03125,410.75
False,288.3125,400.5
False,290.6875,425.75
False,297.46875,0.0
False,299.796875,0.0
False,296.921875,546.5
False,299.109375,564.75
False,301.046875,585.5
False,303.390625,610.25
False,305.6875,636.0
False,307.875,665.5
False,310.078125,699.5
False,312.328125,737.0
False,314.5,782.5
False,316.65625,834.75
False,318.875,894.5
False,321.203125,966.25
False,323.515625,1047.0
False,325.78125,1139.25
False,328.125,1131.0
False,330.328125,1257.75
False,332.53125,1428.75
False,339.125,2609.5
False,341.34375,3521.5
False,343.6875,3476.25
False,346.015625,3636.75
False,348.3125,3709.0
True,350.625,4060.25
False,353.265625,2274.75
False,355.953125,1500.75
False,358.28125,1494.75
False,0.59375,1506.0
False,2.890625,1530.25
False,7.046875,3871.75
False,9.34375,3999.75
False,20.921875,5760.75
False,23.265625,5473.25
False,25.609375,5171.5
False,27.96875,4940.25
False,32.6875,4487.0
False,35.03125,4324.0
False,37.390625,4165.25
False,39.765625,4002.75
False,42.109375,3882.0
False,44.453125,3791.25
False,46.828125,3685.0
False,49.1875,3594.0
False,51.515625,3519.25
False,53.875,3321.75
False,56.21875,3264.0
False,58.46875,3216.25
False,60.765625,3178.25
False,63.125,3137.25
False,65.4375,3107.25
False,67.765625,3205.75
False,70.125,3192.75
False,72.421875,3169.75
False,74.765625,3154.75
False,77.078125,3160.0
False,79.421875,3157.5
False,81.71875,3178.75
False,84.171875,3191.0
False,86.515625,3196.25
False,88.875,3228.0
False,91.1875,3267.0
False,93.546875,3290.5
False,95.875,3328.5
False,98.21875,3384.75
False,100.59375,2981.5
False,102.96875,2777.75
False,105.375,2560.0
False,107.640625,2429.0
False,110.03125,2219.75
False,112.40625,2075.5
False,114.78125,1982.75
False,117.171875,1746.75
False,119.46875,1816.5
False,121.90625,1640.25
False,124.234375,1577.5
False,126.640625,1553.0
False,128.96875,1515.0
False,194.21875,196.5
False,253.859375,352.75
False,255.90625,348.5
False,260.3125,372.5
False,263.15625,361.5
False,265.140625,364.0
False,267.5625,366.0
False,270.03125,369.0
False,272.375,372.25
False,274.25,377.0
False,276.53125,381.75
False,278.875,387.5
False,281.453125,393.75
False,283.5,401.25
False,285.921875,410.5
False,288.3125,400.75
False,290.265625,424.0
False,297.34375,0.0
False,299.671875,0.0
False,296.703125,545.25
False,298.96875,564.25
False,301.046875,583.75
False,303.328125,608.25
False,305.453125,634.25
False,307.78125,664.25
False,309.921875,698.0
False,312.15625,735.25
False,314.46875,779.25
False,316.65625,831.0
False,318.796875,890.0
False,321.046875,961.5
False,323.421875,1045.25
False,325.625,1139.0
False,328.0,1128.5
False,330.21875,1227.25
False,332.40625,1417.0
False,339.0,2610.25
False,341.203125,3531.0
False,343.578125,3476.75
False,345.890625,3629.75
False,348.203125,3622.0
True,350.5,4062.75
False,353.109375,2284.75
False,355.765625,1504.5
False,358.140625,1493.75
False,0.453125,1505.75
False,2.78125,1528.75
False,6.90625,3885.0
False,9.25,3997.25
False,20.78125,5806.5
False,23.125,5467.75
False,25.484375,5172.75
False,27.84375,4958.0
False,32.5625,4498.75
False,34.9375,4329.25
False,37.28125,4169.5
False,39.625,4009.75
False,42.0,3891.5
False,44.34375,3792.5
False,46.6875,3687.75
False,49.03125,3596.0
False,51.375,3526.25
False,53.75,3317.0
False,56.09375,3266.0
False,58.4375,3218.75
False,60.65625,3166.5
False,63.015625,3141.25
False,65.34375,3105.75
False,67.625,3208.25
False,69.96875,3196.25
False,72.328125,3171.0
False,74.609375,3159.5
False,76.96875,3161.25
False,79.3125,3157.0
False,81.625,3167.25
False,84.0625,3186.75
False,86.40625,3199.5
False,88.75,3224.0
False,91.078125,3256.0
False,93.40625,3287.5
False,95.75,3324.25
False,98.078125,3379.5
False,100.484375,3027.25
False,102.859375,2778.0
False,105.21875,2557.25
False,107.5,2454.25
False,109.890625,2220.5
False,112.25,2078.0
False,114.625,1981.0
False,117.0625,1745.5
False,119.375,1815.25
False,121.796875,1636.0
False,124.125,1577.5
False,126.5,1573.0
False,128.796875,1518.0
False,194.078125,199.25
False,255.953125,355.0
False,260.109375,372.75
False,262.75,361.75
False,265.03125,364.0
False,267.546875,366.0
False,269.71875,369.0
False,271.828125,372.5
False,274.546875,376.25
False,276.71875,381.25
False,279.125,387.0
False,281.375,393.5
False,283.625,401.0
False,285.640625,409.5
False,288.03125,401.25
False,290.25,422.25
False,297.171875,0.0
False,299.515625,0.0
False,296.5,543.75
False,298.71875,563.5
False,301.015625,583.25
False,303.0625,606.5
False,305.453125,632.75
False,307.5,661.25
False,309.859375,695.75
False,311.96875,732.75
False,314.265625,777.0
False,53.046875,3341.5
False,55.40625,3279.0
False,57.734375,3231.5
False,59.96875,3185.25
False,62.296875,3146.5
False,64.65625,3119.75
False,66.953125,3219.75
False,69.28125,3194.25
False,71.609375,3181.0
False,73.953125,3164.0
False,76.265625,3158.5
False,78.578125,3156.75
False,80.921875,3177.25
False,83.359375,3166.5
False,85.71875,3198.0
False,88.046875,3217.25
False,90.359375,3244.25
False,92.703125,3273.5
False,95.03125,3318.75
False,97.375,3357.75
False,99.71875,3275.5
False,102.109375,2856.75
False,104.515625,2604.25
False,106.8125,2421.0
False,109.1875,2322.25
False,111.53125,2216.5
False,113.921875,1958.75
False,116.328125,1829.5
False,118.703125,1794.5
False,121.046875,1710.0
False,123.375,1659.25
False,125.734375,1610.5
