newscan,angle,distance,quality

0,283.234375,2864.75,26

0,285.578125,2905.0,29

0,287.9375,2952.5,25

0,290.265625,3112.5,27

0,292.609375,3171.0,24

0,294.96875,3240.25,25

0,297.3125,3327.25,26

0,299.609375,3326.25,27

0,301.96875,3433.0,24

0,304.328125,3544.5,21

0,306.625,3676.0,20

0,309.015625,3475.0,27

0,311.40625,3343.0,25

0,313.765625,3224.25,26

0,316.125,3116.5,27

0,318.484375,3029.25,23

0,320.828125,3028.5,17

0,347.03125,2426.25,9

0,349.359375,2420.5,10

1,351.6875,2406.5,14

0,354.0625,2404.25,14

0,356.4375,2399.25,14

0,358.78125,2418.5,15

0,1.125,2424.5,11

0,5.734375,2920.25,29

0,8.109375,2952.0,27

0,10.546875,2978.25,24

0,12.890625,3022.25,22

0,15.21875,3067.25,28

0,17.578125,3110.25,23

0,20.09375,2448.5,19

0,22.46875,2267.25,20

0,24.875,2099.0,21

0,27.265625,2060.5,19

0,29.640625,2123.5,23

0,32.078125,1858.5,28

0,34.484375,1727.5,28

0,36.875,1724.0,14

0,39.28125,1670.75,20

0,41.703125,1588.75,23

0,44.0625,1621.5,22

0,46.53125,1444.25,26

0,48.828125,1465.5,24

0,51.1875,1455.0,19

0,53.59375,1431.25,18

0,55.9375,1526.25,26

0,58.296875,1466.5,22

0,60.765625,1336.5,17

0,63.015625,1405.25,21

0,65.390625,1394.25,20

0,67.859375,1255.25,17

0,70.125,1320.75,19

0,72.5,1350.0,20

0,74.859375,1351.25,24

0,77.359375,1184.25,21

0,79.75,1135.0,21

0,82.171875,1134.25,19

0,84.359375,1255.25,11

0,86.765625,1263.0,14

0,89.15625,1180.25,14

0,91.421875,1302.0,28

0,93.890625,1195.0,27

0,103.28125,1203.25,21

0,106.015625,915.75,16

0,108.40625,862.5,19

0,110.828125,845.75,26

0,113.28125,788.25,13

0,115.875,721.5,18

0,118.125,731.75,14

0,120.265625,825.75,22

0,126.546875,1593.25,12

0,128.921875,1566.75,27

0,153.5625,678.0,13

0,164.53125,1223.0,13

0,166.828125,1212.25,28

0,169.1875,1206.75,28

0,171.796875,1049.0,28

0,173.953125,1200.0,28

0,176.34375,1199.25,31

0,178.671875,1200.5,28

0,180.984375,1204.75,28

0,183.328125,1211.75,28

0,185.671875,1220.5,28

0,188.046875,1230.75,26

0,190.359375,1245.5,23

0,192.71875,1264.75,23

0,195.09375,1281.0,31

0,197.4375,1301.5,31

0,199.71875,1322.25,31

0,202.09375,1345.0,28

0,204.46875,1380.5,29

0,206.75,1410.25,30

0,209.09375,1450.75,25

0,213.78125,1570.75,31

0,216.078125,1623.25,27

0,218.453125,1688.25,30

0,220.75,1753.5,26

0,223.046875,1838.0,26

0,225.40625,1924.0,26

0,232.234375,2367.75,19

0,234.5,2532.5,20

0,236.84375,2713.5,16

0,241.515625,2953.25,27

0,243.859375,2901.75,28

0,246.21875,2862.0,25

0,248.59375,2823.25,27

0,250.953125,2796.0,27

0,253.296875,2768.5,25

0,255.65625,2749.5,24

0,258.015625,2727.0,25

0,260.359375,2717.25,26

0,262.703125,2712.5,26

0,265.046875,2779.5,27

0,267.40625,2714.5,25

0,269.75,2722.25,26

0,272.125,2739.75,24

0,274.453125,2758.75,25

0,276.84375,2777.75,25

0,279.203125,2806.5,27

0,281.578125,2835.75,28

0,283.890625,2875.0,25

0,286.265625,2913.75,28

0,288.59375,3065.5,27

0,290.953125,3122.5,26

0,293.28125,3188.75,26

0,295.640625,3262.75,27

0,300.28125,3362.25,23

0,302.640625,3451.5,22

0,304.953125,3585.0,20

0,307.28125,3709.75,21

0,309.6875,3442.5,26

0,312.03125,3302.25,23

0,314.40625,3187.75,25

0,316.78125,3087.75,26

0,319.109375,2992.0,20

0,321.46875,3107.0,20

0,347.640625,2417.75,9

1,350.0,2418.0,11

0,352.375,2404.0,14

0,354.71875,2401.5,15

0,357.078125,2398.0,15

0,359.4375,2405.5,13

0,1.78125,2420.5,9

0,6.390625,2925.5,28

0,8.734375,2960.0,27

0,11.171875,2990.5,22

0,13.53125,3034.5,25

0,15.890625,3082.75,29

0,18.3125,2595.25,19

0,20.734375,2395.5,21

0,23.171875,2218.0,19

0,25.578125,2053.75,22

0,27.9375,2069.25,22

0,30.3125,1979.25,11

0,32.765625,1799.0,16

0,35.1875,1735.0,25

0,37.53125,1761.25,12

0,39.890625,1687.25,18

0,42.34375,1587.75,26

0,44.6875,1623.25,27

0,47.125,1446.5,23

0,49.5,1470.5,24

0,51.859375,1416.25,20

0,54.234375,1480.5,15

0,56.59375,1479.75,18

0,59.078125,1316.75,19

0,61.25,1439.25,21

0,63.6875,1389.75,23

0,66.0,1400.0,26

0,68.515625,1263.0,16

0,70.765625,1335.5,21

0,73.140625,1361.0,29

0,75.671875,1204.25,25

0,78.0,1180.25,18

0,80.453125,1127.5,27

0,82.78125,1155.5,13

0,84.96875,1263.25,20

0,87.46875,1172.75,12

0,92.0625,1301.75,14

0,94.53125,1199.25,16

0,104.109375,1020.25,20

0,106.75,903.5,22

0,109.125,851.75,24

0,111.453125,844.25,25

0,114.171875,737.75,12

0,116.4375,720.0,18

0,118.796875,741.25,12

0,121.078125,811.75,19

0,129.5625,1531.0,18

0,165.140625,1221.75,25

0,167.5,1211.5,28

0,169.890625,1204.5,28

0,172.4375,1051.5,28

0,174.640625,1199.75,28

0,176.921875,1199.75,31

0,179.265625,1203.5,28

0,181.671875,1205.0,28

0,184.0625,1212.5,28

0,186.34375,1221.25,28

0,188.734375,1235.0,26

0,191.0625,1248.25,22

0,193.328125,1268.25,30

0,195.71875,1285.5,31

0,198.046875,1307.0,31

0,200.421875,1330.25,31

0,202.71875,1357.75,24

0,205.140625,1392.5,27

0,207.46875,1421.5,30

0,209.796875,1464.0,25

0,212.0625,1534.25,28

0,214.40625,1585.25,30

0,216.765625,1641.25,27

0,219.078125,1707.25,27

0,221.421875,1780.25,25

0,223.75,1862.75,28

0,226.015625,1948.25,27

0,232.890625,2410.25,21

0,235.1875,2583.75,19

0,237.484375,2766.5,12

0,242.1875,2944.25,27

0,244.515625,2890.75,27

0,246.890625,2851.25,26

0,249.265625,2818.75,28

0,251.609375,2790.5,28

0,253.953125,2762.5,24

0,256.328125,2744.75,24

0,258.6875,2722.5,26

0,261.015625,2715.25,26

0,263.390625,2709.25,25

0,265.734375,2709.25,21

0,268.078125,2714.25,25

0,270.4375,2724.0,25

0,272.796875,2744.0,24

0,275.203125,2758.75,24

0,277.5625,2788.25,27

0,279.890625,2816.25,28

0,282.234375,2849.75,27

0,284.609375,2891.0,28

0,286.984375,2925.0,28

0,289.296875,3083.25,29

0,291.640625,3137.5,25

0,293.96875,3206.75,25

0,296.34375,3291.25,25

0,300.96875,3385.0,25

0,303.296875,3484.25,23

0,305.65625,3608.5,18

0,307.984375,3750.75,20

0,310.375,3400.25,24

0,312.75,3275.0,30

0,315.109375,3170.5,22

0,317.484375,3060.0,26

0,319.84375,2955.0,25

0,346.09375,2439.75,10

0,348.359375,2425.0,9

1,350.703125,2416.75,13

0,353.078125,2403.5,13

0,355.4375,2406.5,17

0,357.828125,2408.25,16

0,0.140625,2416.75,12

0,2.5,2427.5,10

0,4.765625,2910.5,28

0,7.109375,2940.25,28

0,9.46875,2968.0,26

0,11.890625,3007.75,23

0,14.25,3054.25,25

0,16.609375,3101.5,28

0,19.078125,2532.75,19

0,21.5,2334.0,19

0,23.90625,2169.75,23

0,26.3125,2039.75,22

0,28.65625,2096.75,22

0,31.078125,1949.0,29

0,33.46875,1787.0,26

0,35.90625,1710.75,19

0,38.3125,1665.5,30

0,40.640625,1707.5,19

0,43.09375,1599.25,19

0,45.515625,1462.25,17

0,47.890625,1457.75,23

0,50.25,1475.25,24

0,52.625,1415.75,19

0,54.953125,1536.75,22

0,57.359375,1464.75,21

0,59.8125,1306.25,17

0,62.046875,1436.75,24

0,64.453125,1394.0,20

0,66.90625,1265.75,13

0,69.21875,1285.0,18

0,71.53125,1339.5,23

0,73.9375,1353.75,24

0,76.390625,1199.5,22

0,78.84375,1163.5,15

0,81.1875,1126.25,28

0,85.8125,1268.0,29

0,88.296875,1156.25,26

0,90.484375,1298.5,19

0,92.875,1214.75,14

0,102.34375,1233.5,11

0,105.0,989.5,21

0,107.515625,880.75,17

0,109.859375,847.25,26

0,112.4375,752.0,18

0,114.921875,728.0,16

0,117.21875,721.5,18

0,119.375,825.75,12

0,125.625,1562.75,14

0,127.890625,1651.0,14

0,130.359375,1544.5,13

0,163.578125,1224.0,22

0,165.875,1214.5,28

0,168.328125,1210.0,28

0,170.78125,1053.25,25

0,172.984375,1200.5,29

0,175.34375,1199.75,31

0,177.734375,1200.25,28

0,180.09375,1203.25,28

0,182.453125,1208.0,28

0,184.8125,1214.0,28

0,187.15625,1225.25,28

0,189.484375,1237.5,23

0,191.78125,1255.5,22

0,194.109375,1271.25,30

0,196.453125,1293.25,31

0,198.78125,1313.0,31

0,201.140625,1334.25,31

0,203.515625,1365.0,29

0,205.921875,1397.5,30

0,208.234375,1437.0,25

0,210.546875,1478.0,24

0,212.8125,1550.25,31

0,215.171875,1604.5,30

0,217.515625,1662.75,29

0,219.84375,1726.75,29

0,222.171875,1803.75,28

0,224.484375,1888.5,28

0,226.796875,1978.25,23

0,231.328125,2310.5,20

0,233.640625,2464.75,19

0,235.953125,2640.25,18

0,242.96875,2918.5,27

0,245.296875,2875.25,26

0,247.640625,2844.0,28

0,250.03125,2808.25,28

0,252.375,2777.0,26

0,254.734375,2753.75,24

0,257.0625,2740.25,24

0,259.421875,2722.25,26

0,261.78125,2716.0,26

0,264.140625,2692.75,22

0,266.484375,2724.0,21

0,268.8125,2719.5,26

0,271.171875,2728.25,25

0,273.546875,2749.5,23

0,275.9375,2765.25,25

0,278.28125,2795.0,27

0,280.640625,2824.5,28

0,283.0,2859.25,26

0,285.34375,2901.75,28

0,287.703125,2951.25,26

0,290.03125,3106.0,27

0,292.375,3160.0,23

0,294.703125,3237.75,24

0,297.0625,3316.75,25

0,299.375,3313.5,26

0,301.703125,3425.75,24

0,304.046875,3526.25,20

0,306.375,3657.5,18

0,308.75,3477.75,26

0,311.125,3361.75,24

0,313.484375,3233.25,24

0,315.84375,3123.5,25

0,318.21875,3042.75,27

0,320.59375,2964.5,19

0,346.703125,2429.0,9

0,349.078125,2422.5,10

1,351.46875,2405.5,14

0,353.796875,2404.5,16

0,356.171875,2399.75,14

0,358.515625,2417.75,14

0,0.875,2420.75,11

0,5.484375,2915.75,29

0,7.8125,2949.25,28

0,10.171875,2976.25,25

0,12.578125,3022.0,23

0,14.9375,3066.75,27

0,17.3125,3111.5,27

0,19.8125,2472.25,20

0,22.21875,2287.25,19

0,24.609375,2116.0,23

0,27.03125,2049.75,22

0,29.34375,2115.75,25

0,31.796875,1859.25,21

0,34.171875,1765.0,15

0,36.609375,1712.0,22

0,39.0,1668.5,26

0,41.328125,1688.75,13

0,43.71875,1618.0,21

0,46.21875,1442.0,26

0,48.546875,1465.0,24

0,50.90625,1475.25,24

0,53.34375,1427.25,19

0,55.65625,1526.75,28

0,58.015625,1467.5,21

0,60.4375,1315.75,19

0,62.734375,1426.5,23

0,65.15625,1394.5,22

0,67.546875,1256.5,17

0,69.921875,1310.5,20

0,72.1875,1347.5,22

0,74.5625,1349.0,24

0,77.046875,1188.0,21

0,79.4375,1146.75,18

0,81.875,1130.5,23

0,84.140625,1250.0,9

0,86.453125,1266.75,18

0,88.953125,1172.0,18

0,91.1875,1302.0,30

0,93.65625,1196.25,24

0,103.0,1200.5,27

0,105.765625,961.0,13

0,108.171875,865.0,25

0,110.5625,846.0,25

0,113.046875,788.0,14

0,115.640625,722.5,17

0,117.859375,725.0,16

0,119.984375,826.5,24

0,126.296875,1599.75,14

0,128.65625,1569.75,30

0,166.640625,1212.0,28

0,168.96875,1205.0,28

0,171.515625,1053.0,33

0,173.703125,1202.5,29

0,176.09375,1199.0,31

0,178.40625,1200.5,28

0,180.71875,1205.0,28

0,183.109375,1211.75,28

0,185.40625,1220.25,27

0,187.75,1229.5,26

0,190.171875,1244.25,23

0,192.453125,1261.75,22

0,194.796875,1279.25,31

0,197.140625,1298.0,31

0,199.46875,1320.75,31

0,201.859375,1343.75,28

0,204.203125,1374.25,29

0,206.546875,1408.5,30

0,208.90625,1441.75,25

0,211.203125,1506.0,10

0,213.484375,1568.25,31

0,215.875,1617.0,28

0,218.171875,1680.75,30

0,220.46875,1749.25,27

0,222.859375,1828.0,27

0,225.140625,1916.0,25

0,227.390625,2013.5,12

0,231.96875,2355.5,19

0,234.265625,2510.25,20

0,236.59375,2700.0,17

0,241.265625,2963.25,26

0,243.625,2906.5,28

0,245.96875,2864.75,26

0,248.3125,2830.25,28

0,250.703125,2801.0,28

0,253.046875,2767.5,24

0,255.390625,2753.5,24

0,257.734375,2730.75,26

0,260.109375,2720.5,26

0,262.46875,2715.25,26

0,264.8125,2748.0,13

0,267.171875,2714.75,24

0,269.515625,2718.0,26

0,271.875,2738.75,23

0,274.21875,2756.25,24

0,276.640625,2775.0,26

0,278.96875,2805.0,28

0,281.34375,2834.25,28

0,283.703125,2871.25,26

0,286.046875,2910.5,28

0,288.359375,3056.0,25

0,290.734375,3119.25,26

0,293.046875,3181.5,25

0,295.390625,3259.25,27

0,300.0625,3354.75,24

0,302.390625,3448.25,22

0,304.71875,3560.25,21

0,307.0625,3694.0,20

0,309.453125,3449.25,22

0,311.796875,3314.75,24

0,314.1875,3201.75,25

0,316.546875,3104.25,26

0,318.890625,3006.0,22

0,321.25,3082.0,21

0,347.40625,2427.25,9

1,349.765625,2420.0,10

0,352.15625,2404.75,15

0,354.46875,2403.0,14

0,356.859375,2404.75,15

0,359.234375,2408.25,13

0,1.5625,2418.0,10

0,6.1875,2921.75,28

0,8.53125,2955.75,27

0,10.96875,2991.0,21

0,13.3125,3032.25,25

0,15.671875,3078.75,29

0,18.078125,2604.25,14

0,20.515625,2410.5,19

0,22.9375,2237.0,19

0,25.34375,2070.5,23

0,27.6875,2050.5,21

0,30.0625,2119.0,25

0,32.46875,1853.0,24

0,34.96875,1728.75,29

0,37.28125,1753.5,11

0,39.6875,1678.75,19

0,42.125,1584.0,31

0,44.4375,1624.25,25

0,46.953125,1441.5,24

0,49.234375,1467.5,24

0,51.703125,1417.75,20

0,54.015625,1451.25,17

0,56.359375,1509.25,19

0,58.75,1478.0,16

0,61.09375,1427.25,21

0,63.453125,1392.0,20

0,65.796875,1400.25,25

0,68.3125,1262.0,16

0,70.59375,1332.75,21

0,72.890625,1359.5,24

0,75.375,1206.0,21

0,77.75,1179.25,19

0,80.21875,1128.25,24

0,82.5625,1149.0,14

0,84.796875,1266.5,18

0,89.625,1202.5,9

0,91.890625,1304.75,19

0,94.34375,1193.0,26

0,103.890625,1029.75,21

0,106.421875,906.5,26

0,108.875,853.75,22

0,111.359375,845.25,25

0,113.984375,741.0,13

0,116.296875,720.0,18

0,118.5625,738.25,12

0,120.734375,817.75,17

0,129.359375,1551.75,16

0,167.34375,1211.75,28

0,169.640625,1206.75,28

0,172.21875,1050.75,28

0,174.375,1199.75,28

0,176.78125,1200.25,28

0,179.109375,1203.5,28

0,181.46875,1206.75,28

0,183.75,1211.75,28

0,186.109375,1221.25,28

0,188.4375,1234.75,26

0,190.859375,1247.25,22

0,193.15625,1267.0,30

0,195.5,1285.0,31

0,197.796875,1303.0,31

0,200.1875,1328.75,31

0,202.484375,1353.75,24

0,204.890625,1388.0,27

0,207.234375,1419.5,30

0,209.5625,1458.5,25

0,211.890625,1534.25,21

0,214.15625,1579.0,31

0,216.484375,1638.25,27

0,218.828125,1704.0,28

0,221.1875,1775.75,25

0,223.515625,1854.75,28

0,225.8125,1939.75,27

0,232.625,2397.25,20

0,234.953125,2561.25,19

0,237.25,2757.75,17

0,241.921875,2947.25,27

0,244.28125,2898.25,27

0,246.640625,2857.0,27

0,249.015625,2821.0,28

0,251.375,2789.75,28

0,253.703125,2763.25,25

0,256.078125,2747.0,24

0,258.4375,2725.0,26

0,260.796875,2717.0,26

0,263.140625,2713.5,25

0,265.484375,2696.25,16

0,267.84375,2714.5,25

0,270.21875,2723.5,25

0,272.5625,2739.75,24

0,274.96875,2758.0,24

0,277.296875,2785.0,26

0,279.671875,2812.75,28

0,282.015625,2846.5,27

0,284.34375,2886.25,27

0,286.703125,2923.5,28

0,289.015625,3077.5,29

0,291.375,3131.5,25

0,293.734375,3203.25,25

0,296.078125,3288.75,27

0,298.40625,3364.5,20

0,300.71875,3377.5,24

0,303.0625,3477.75,24

0,305.40625,3599.25,19

0,307.734375,3728.0,20

0,310.140625,3440.25,21

0,312.5,3276.0,29

0,314.875,3184.75,26

0,317.21875,3069.0,27

0,319.578125,2969.25,22

0,321.9375,3116.0,12

0,345.8125,2439.0,10

0,348.125,2425.25,10

1,350.453125,2417.5,12

0,352.84375,2402.0,15

0,355.171875,2406.0,17

0,357.546875,2404.75,15

0,359.90625,2407.75,15

0,2.234375,2426.75,10

0,4.515625,2907.75,28

0,6.875,2938.5,28

0,9.203125,2962.5,25

0,11.625,2998.75,22

0,14.0,3048.0,25

0,16.359375,3097.75,27

0,18.8125,2549.75,18

0,21.234375,2359.5,19

0,23.640625,2182.25,21

0,26.03125,2040.75,20

0,28.359375,2090.25,23

0,30.78125,1951.0,25

0,33.234375,1787.75,27

0,35.609375,1739.0,15

0,38.0625,1661.0,18

0,40.390625,1703.0,18

0,42.765625,1595.5,20

0,45.140625,1635.5,18

0,47.625,1451.5,22

0,50.0,1467.5,24

0,52.328125,1414.75,19

0,54.65625,1538.5,26

0,57.09375,1471.5,20

0,59.484375,1306.25,17

0,61.765625,1440.75,23

0,64.109375,1392.5,22

0,66.46875,1395.75,27

0,68.921875,1276.0,17

0,71.3125,1342.25,22

0,73.609375,1354.5,24

0,76.15625,1203.0,24

0,78.5625,1172.0,16

0,80.96875,1126.0,28

0,83.234375,1173.25,10

0,85.546875,1268.75,30

0,88.0,1156.25,26

0,90.1875,1295.0,14

0,92.59375,1226.25,10

0,102.0,1261.5,11

0,104.65625,998.5,19

0,107.171875,890.5,22

0,109.6875,849.75,25

0,111.984375,850.75,11

0,114.671875,734.25,14

0,116.96875,721.25,18

0,125.28125,1618.0,9

0,127.671875,1641.5,15

0,130.078125,1534.0,20

0,152.296875,685.5,11

0,165.671875,1216.5,28

0,167.984375,1210.5,28

0,170.40625,1206.75,28

0,172.734375,1204.0,26

0,175.078125,1200.75,28

0,177.453125,1202.5,28

0,179.859375,1204.25,28

0,182.1875,1210.0,28

0,184.53125,1213.75,28

0,186.84375,1225.0,28

0,189.21875,1237.25,23

0,191.53125,1253.0,22

0,193.90625,1272.5,30

0,196.25,1289.75,31

0,198.546875,1311.0,31

0,200.859375,1332.25,31

0,203.25,1360.75,29

0,205.578125,1396.5,30

0,207.953125,1432.0,25

0,210.296875,1471.75,24

0,212.609375,1546.75,30

0,214.921875,1594.5,28

0,217.25,1655.75,25

0,219.546875,1724.75,30

0,221.875,1797.75,27

0,224.234375,1879.5,28

0,226.515625,1968.5,26

0,231.0625,2300.0,12

0,233.359375,2445.25,19

0,235.703125,2622.5,17

0,242.703125,2921.75,28

0,245.0625,2884.25,25

0,247.421875,2845.75,28

0,249.78125,2810.5,28

0,252.125,2785.0,26

0,254.46875,2761.0,23

0,256.8125,2742.75,24

0,259.1875,2727.5,26

0,261.515625,2717.75,26

0,263.90625,2713.0,20

0,266.234375,2711.75,13

0,268.578125,2716.0,26

0,270.9375,2726.75,24

0,273.296875,2744.75,23

0,275.71875,2761.25,24

0,278.0625,2789.75,27

0,280.421875,2822.5,28

0,282.75,2856.25,26

0,285.09375,2898.25,29

0,287.453125,2948.0,27

0,289.796875,3102.25,27

0,292.140625,3158.5,23

0,294.5,3226.75,24

0,296.828125,3309.5,24

0,299.15625,3305.75,24

0,301.46875,3404.25,24

0,303.828125,3521.5,22

0,306.171875,3644.0,16

0,308.515625,3524.5,20

0,310.890625,3371.5,24

0,313.265625,3246.75,24

0,315.65625,3131.75,25

0,318.015625,3039.25,27

0,320.375,2952.0,22

0,348.875,2425.0,10

1,351.234375,2406.25,13

0,353.578125,2400.25,16

0,355.9375,2403.5,16

0,358.328125,2405.0,13

0,0.65625,2420.0,11

0,5.265625,2913.0,29

0,7.625,2948.0,28

0,10.0,2974.5,25

0,12.40625,3015.5,22

0,14.765625,3061.0,27

0,17.140625,3107.0,27

0,19.625,2486.5,20

0,22.03125,2301.5,20

0,24.46875,2124.75,23

0,26.828125,2048.5,23

0,29.1875,2112.25,25

0,31.59375,1912.25,15

0,34.0,1786.25,21

0,36.453125,1706.75,27

0,38.8125,1663.25,27

0,41.171875,1712.75,20

0,43.53125,1611.75,20

0,46.09375,1440.75,25

0,48.4375,1463.25,23

0,50.71875,1475.25,24

0,53.140625,1426.25,19

0,55.4375,1528.0,28

0,57.875,1466.25,20

0,60.296875,1313.25,19

0,62.59375,1430.0,24

0,64.984375,1394.75,24

0,67.453125,1256.25,16

0,69.75,1303.75,19

0,72.078125,1344.25,24

0,74.4375,1349.25,24

0,76.953125,1188.75,22

0,79.34375,1148.75,16

0,81.734375,1130.25,25

0,86.3125,1266.75,21

0,88.8125,1162.25,20

0,91.015625,1298.5,30

0,93.515625,1200.0,23

0,102.90625,1202.75,26

0,105.515625,971.0,15

0,108.09375,865.75,25

0,110.46875,846.25,26

0,112.90625,785.0,13

0,115.46875,722.75,17

0,117.84375,725.5,16

0,119.9375,826.75,22

0,126.125,1609.0,17

0,128.5,1571.75,30

0,166.515625,1212.5,28

0,168.828125,1204.75,28

0,171.390625,1053.5,33

0,173.625,1202.0,28

0,175.984375,1199.25,30

0,178.328125,1200.5,28

0,180.65625,1204.5,28

0,183.015625,1211.75,28

0,185.34375,1220.0,28

0,187.71875,1229.25,26

0,190.09375,1243.75,23

0,192.375,1263.25,22

0,194.734375,1278.5,31

0,197.0625,1297.75,31

0,199.4375,1320.25,31

0,201.734375,1342.75,28

0,204.15625,1373.0,29

0,206.4375,1408.0,30

0,208.8125,1441.5,25

0,211.140625,1496.5,16

0,213.46875,1567.25,32

0,215.796875,1615.25,29

0,218.125,1675.0,29

0,220.421875,1747.75,27

0,222.765625,1822.25,27

0,225.078125,1911.0,26

0,227.328125,2003.25,15

0,231.90625,2351.0,20

0,234.234375,2505.75,19

0,236.546875,2688.5,18

0,241.203125,2957.0,25

0,243.5625,2905.75,29

0,245.921875,2864.75,26

0,248.265625,2831.0,28

0,250.625,2800.25,28

0,253.015625,2771.0,24

0,255.34375,2751.75,24

0,257.734375,2729.5,26

0,260.078125,2718.0,26

0,262.4375,2713.75,26

0,264.78125,2748.0,14

0,267.109375,2716.0,24

0,269.5,2721.75,26

0,271.828125,2737.75,23

0,274.1875,2756.25,24

0,276.59375,2774.75,26

0,278.953125,2803.0,28

0,281.3125,2833.5,28

0,283.65625,2870.25,26

0,286.015625,2910.5,28

0,288.34375,3048.5,25

0,290.703125,3119.25,26

0,293.046875,3181.5,25

0,295.375,3259.75,28

0,300.015625,3353.75,24

0,302.390625,3451.0,21

0,304.703125,3560.25,21

0,307.0625,3692.0,20

0,309.421875,3450.5,22

0,311.8125,3313.5,24

0,314.171875,3202.75,25

0,316.546875,3105.5,26

0,318.890625,3006.5,22

0,321.25,3083.25,21

0,347.421875,2431.75,9

1,349.78125,2419.5,11

0,352.171875,2407.25,15

0,354.53125,2402.25,14

0,356.875,2404.0,15

0,359.234375,2407.5,13

0,1.609375,2418.5,10

0,6.1875,2920.75,28

0,8.546875,2955.5,27

0,10.96875,2988.5,21

0,13.328125,3031.0,25

0,15.671875,3075.75,29

0,18.125,2613.5,15

0,20.53125,2409.5,19

0,22.953125,2234.25,19

0,25.40625,2069.0,23

0,27.765625,2052.75,21

0,30.0625,2124.75,24

0,32.515625,1843.5,19

0,34.96875,1730.25,29

0,37.34375,1755.25,11

0,39.78125,1684.5,19

0,42.1875,1584.0,30

0,44.515625,1622.0,26

0,46.984375,1446.25,23

0,49.34375,1466.75,24

0,51.765625,1417.25,19

0,54.09375,1454.25,18

0,56.375,1497.5,18

0,58.890625,1324.25,14

0,61.1875,1428.75,20

0,63.515625,1393.75,20

0,65.90625,1400.25,25

0,68.375,1262.25,15

0,70.625,1334.75,21

0,72.96875,1361.0,29

0,75.484375,1205.25,23

0,77.921875,1182.25,19

0,80.265625,1129.75,26

0,82.59375,1148.75,14

0,84.9375,1262.75,20

0,87.34375,1173.75,9

0,91.90625,1303.0,17

0,94.359375,1195.75,24

0,104.09375,1024.75,20

0,106.546875,906.25,26

0,109.09375,853.25,24

0,111.40625,844.5,25

0,114.03125,740.75,13

0,116.5,720.75,18

0,118.65625,741.5,12

0,120.828125,813.5,18

0,129.453125,1536.5,14

0,165.109375,1220.0,21

0,167.421875,1212.0,28

0,169.8125,1204.25,28

0,172.34375,1052.0,28

0,174.484375,1199.75,31

0,176.875,1200.0,28

0,179.203125,1203.0,28

0,181.640625,1205.0,28

0,183.90625,1212.5,28

0,186.25,1221.25,28

0,188.6875,1232.5,26

0,190.96875,1248.25,22

0,193.28125,1268.0,30

0,195.703125,1285.25,31

0,198.0,1306.75,31

0,200.328125,1329.75,31

0,202.6875,1357.5,24

0,205.0625,1387.0,27

0,207.421875,1421.0,30

0,209.71875,1464.0,25

0,212.078125,1530.5,28

0,214.359375,1584.5,29

0,216.6875,1641.0,27

0,219.0625,1706.75,28

0,221.375,1778.75,25

0,223.65625,1859.0,28

0,226.0,1945.5,27

0,232.859375,2408.25,22

0,235.140625,2582.5,19

0,237.46875,2764.25,13

0,242.125,2941.5,27

0,244.515625,2891.75,27

0,246.859375,2852.75,27

0,249.203125,2818.5,28

0,251.5625,2791.0,28

0,253.9375,2761.0,24

0,256.296875,2743.75,24

0,258.640625,2726.5,26

0,261.015625,2718.25,26

0,263.34375,2710.75,24

0,265.71875,2709.5,19

0,268.0625,2712.0,26

0,270.390625,2724.75,25

